index,id,size,loc,rooms,bathrooms,year,price,crime,salary
8769,8769,750,2038,10,9,45,1674500,4,70
8770,8770,880,3826,3,6,46,1746000,6,60
8771,8771,390,3678,3,5,97,785500,4,70
8772,8772,580,6335,4,8,14,1663000,5,40
8773,8773,160,8602,1,5,93,383500,2,30
8774,8774,610,2112,10,8,10,1899000,7,70
8775,8775,640,4489,1,2,20,1842000,2,80
8776,8776,340,5419,9,1,62,1124500,1,80
8777,8777,290,3713,4,4,43,1006000,10,20
8778,8778,340,7596,9,6,69,1022000,4,70
8779,8779,80,1347,6,1,44,1111500,5,90
8780,8780,200,990,9,4,13,1551000,6,90
8781,8781,620,8242,10,1,80,985500,3,30
8782,8782,350,8541,3,1,15,1643500,10,80
8783,8783,440,5346,4,4,45,1171000,7,30
8784,8784,910,2133,1,2,37,1912000,6,70
8785,8785,540,1309,11,4,9,1918000,3,90
8786,8786,100,8135,1,9,1,1315500,6,40
8787,8787,420,2061,1,5,69,1123500,10,70
8788,8788,140,3199,3,1,69,643500,10,30
8789,8789,370,3433,5,2,2,1451000,1,20
8790,8790,980,5253,10,5,88,1587500,7,90
8791,8791,520,22,6,8,78,1110000,4,70
8792,8792,980,4267,8,9,30,1797500,3,20
8793,8793,830,5396,6,2,58,1577000,6,60
8794,8794,710,4036,8,11,86,1278500,5,80
8795,8795,410,2134,8,1,50,1338500,6,80
8796,8796,50,6347,7,4,95,209000,2,20
8797,8797,940,8875,11,1,76,1571500,8,70
8798,8798,550,3055,9,1,49,1439500,6,70
8799,8799,720,564,2,3,93,1073500,8,50
8800,8800,390,5650,10,9,65,864500,4,20
8801,8801,700,5596,9,5,10,1816500,3,40
8802,8802,790,1100,3,7,71,1521500,9,80
8803,8803,680,2937,6,5,85,948500,4,20
8804,8804,260,4557,11,9,28,1395500,2,80
8805,8805,790,5992,8,7,57,1686500,3,90
8806,8806,440,6343,10,7,62,988500,3,30
8807,8807,170,6162,7,1,63,837500,10,50
8808,8808,330,7067,9,3,7,1605500,9,60
8809,8809,480,1944,6,4,92,723000,3,30
8810,8810,100,1250,8,1,19,1258500,10,60
8811,8811,880,4934,1,11,61,1416500,10,20
8812,8812,180,215,2,5,42,1089500,7,60
8813,8813,660,5574,2,4,72,1259000,5,60
8814,8814,350,9456,1,9,18,1635500,4,90
8815,8815,210,2898,4,3,21,1105500,2,20
8816,8816,940,7983,7,4,54,1599000,10,30
8817,8817,70,7496,2,9,37,1146500,10,80
8818,8818,420,8697,4,6,51,1287000,6,70
8819,8819,410,5057,4,2,28,1620000,9,90
8820,8820,910,8129,7,11,78,1272500,8,20
8821,8821,400,4981,10,4,10,1517000,3,40
8822,8822,650,5489,10,11,48,1400500,5,40
8823,8823,990,7286,9,2,42,1835000,3,50
8824,8824,160,7574,10,2,61,766000,3,40
8825,8825,80,8895,9,3,4,1175500,7,20
8826,8826,180,6226,8,6,89,726000,7,80
8827,8827,230,21,5,8,86,629000,2,50
8828,8828,590,8357,2,4,48,1574000,4,90
8829,8829,740,877,10,1,77,1415500,9,80
8830,8830,140,678,2,1,82,687500,5,70
8831,8831,180,1617,3,6,80,756000,6,70
8832,8832,540,5165,11,7,1,1749500,3,40
8833,8833,750,795,3,4,97,1050000,5,50
8834,8834,790,5512,8,5,33,1615500,1,30
8835,8835,450,8720,8,3,86,944500,1,70
8836,8836,870,2373,10,2,10,1886000,3,20
8837,8837,610,6687,1,5,58,1318500,9,50
8838,8838,120,8582,2,7,51,995500,8,70
8839,8839,650,9312,1,7,95,1024500,6,60
8840,8840,330,8053,4,1,72,1069500,3,90
8841,8841,550,8640,7,9,2,1921500,8,70
8842,8842,320,1128,10,9,0,1624500,10,50
8843,8843,50,65,10,2,77,566000,7,50
8844,8844,220,2869,10,4,86,637000,5,50
8845,8845,880,5276,1,10,43,1806000,2,70
8846,8846,730,3692,1,8,26,1930000,3,90
8847,8847,370,4095,2,8,38,1256000,4,50
8848,8848,260,8617,4,6,70,962000,1,80
8849,8849,980,4404,11,10,37,2081000,3,90
8850,8850,480,5590,6,3,40,1562500,7,90
8851,8851,110,7033,2,9,16,1071500,5,20
8852,8852,320,9149,10,9,1,1669500,1,70
8853,8853,870,4763,10,6,91,1193000,6,40
8854,8854,510,5292,11,1,71,1166500,3,70
8855,8855,100,8609,6,2,12,1132000,1,30
8856,8856,630,3173,10,2,70,1051000,4,20
8857,8857,980,9903,7,8,98,1391000,8,70
8858,8858,950,9035,10,10,45,1745000,8,40
8859,8859,200,4371,4,10,49,1034000,5,60
8860,8860,910,8294,9,8,98,1298000,3,70
8861,8861,340,8217,11,4,34,1428000,5,80
8862,8862,980,2536,1,9,13,2270500,5,80
8863,8863,480,5946,11,2,80,1182000,10,90
8864,8864,470,5451,4,1,1,1624500,4,30
8865,8865,360,430,8,11,53,1228500,9,70
8866,8866,310,9155,3,6,12,1316000,6,20
8867,8867,160,3348,2,7,78,765500,8,70
8868,8868,750,4579,3,7,7,2146500,4,90
8869,8869,130,9697,8,8,33,1227000,5,80
8870,8870,830,7495,8,2,81,1229000,2,40
8871,8871,740,7717,1,3,87,1172500,2,60
8872,8872,710,9990,7,11,49,1577500,1,70
8873,8873,130,2507,3,5,72,900500,9,90
8874,8874,160,254,10,11,14,1360500,7,60
8875,8875,400,9225,10,3,91,946500,1,90
8876,8876,330,1530,7,1,14,1562500,5,70
8877,8877,430,9240,5,5,25,1567500,8,70
8878,8878,730,4016,1,1,10,2006500,7,70
8879,8879,880,8773,9,2,62,1370000,2,20
8880,8880,250,8988,3,5,30,1195500,10,40
8881,8881,200,1437,2,4,34,1344000,8,90
8882,8882,760,7796,4,7,15,2062500,1,90
8883,8883,950,3908,7,3,46,1743500,1,50
8884,8884,120,7466,3,10,57,733000,7,30
8885,8885,980,2784,2,3,53,1813500,4,70
8886,8886,550,1874,7,8,42,1406000,5,50
8887,8887,810,2004,9,3,34,1790500,4,60
8888,8888,600,4614,10,11,39,1555500,8,60
8889,8889,620,4196,1,9,23,1565500,6,30
8890,8890,970,6471,11,6,48,1839000,9,60
8891,8891,160,1867,5,10,67,735000,9,40
8892,8892,170,7290,11,4,79,798000,3,80
8893,8893,380,5281,1,11,25,1486500,2,70
8894,8894,90,1054,5,1,21,1075500,10,30
8895,8895,420,6457,8,8,12,1632000,6,60
8896,8896,760,242,7,5,1,2204500,1,90
8897,8897,730,8255,6,6,46,1449000,6,30
8898,8898,390,9872,10,4,16,1717000,7,90
8899,8899,700,2430,3,8,69,1427000,4,80
8900,8900,860,4924,3,3,71,1644500,10,90
8901,8901,160,3687,4,5,28,1151500,5,50
8902,8902,710,9656,8,6,29,1581000,2,30
8903,8903,740,6998,6,1,2,2026500,2,60
8904,8904,90,1102,2,3,54,843500,10,50
8905,8905,220,3476,1,2,26,1222000,4,50
8906,8906,430,5015,3,6,66,901000,7,20
8907,8907,890,4488,3,5,93,1145500,8,30
8908,8908,210,49,7,10,91,682000,6,70
8909,8909,170,518,5,7,6,1378500,4,50
8910,8910,980,3975,6,5,79,1453500,3,50
8911,8911,750,5168,5,7,91,1178500,8,60
8912,8912,520,714,6,6,95,764000,9,30
8913,8913,410,6205,2,7,32,1440500,1,70
8914,8914,720,6816,1,9,39,1535500,2,40
8915,8915,680,6015,4,5,47,1531500,5,60
8916,8916,300,9651,4,6,26,1407000,4,70
8917,8917,840,1552,7,11,37,1787500,3,60
8918,8918,230,8602,7,7,60,790500,2,30
8919,8919,80,2002,11,5,28,1078500,5,50
8920,8920,700,9582,3,4,78,1050000,7,20
8921,8921,370,2594,4,3,14,1725500,10,90
8922,8922,560,4931,2,6,28,1550000,5,50
8923,8923,120,4934,9,4,21,1061000,10,20
8924,8924,340,1515,4,5,90,791500,1,70
8925,8925,230,9724,7,6,75,865000,7,70
8926,8926,730,5182,7,8,66,1271000,10,30
8927,8927,940,9008,9,7,52,1602500,6,30
8928,8928,630,5547,5,1,94,1100500,3,80
8929,8929,740,7365,8,7,88,1241500,6,70
8930,8930,970,9932,2,1,28,2052500,4,70
8931,8931,280,7808,9,11,4,1614500,4,70
8932,8932,680,9490,2,5,38,1419500,5,20
8933,8933,340,8409,11,5,11,1588500,1,70
8934,8934,220,3416,3,1,94,433500,2,30
8935,8935,260,7639,8,9,33,1352500,4,80
8936,8936,830,74,7,6,0,2030000,10,30
8937,8937,350,7665,11,6,45,1199000,9,50
8938,8938,360,8579,6,5,63,858500,6,20
8939,8939,410,8393,10,4,98,602000,4,30
8940,8940,250,1296,2,1,22,1477500,1,90
8941,8941,710,3304,3,10,44,1428000,2,30
8942,8942,860,9010,9,4,46,1741000,8,60
8943,8943,370,3527,9,10,99,674000,8,50
8944,8944,740,9710,1,4,47,1398000,7,20
8945,8945,300,442,11,7,27,1419500,7,70
8946,8946,810,791,1,1,76,1441500,10,70
8947,8947,150,7532,2,3,81,763500,6,80
8948,8948,640,3482,8,11,0,1988500,9,60
8949,8949,350,6597,2,2,40,1178000,7,40
8950,8950,290,4050,1,10,60,886000,10,30
8951,8951,560,7559,7,3,17,1783500,9,70
8952,8952,680,9596,10,8,79,1179000,7,50
8953,8953,80,2335,10,8,72,844000,6,90
8954,8954,540,59,3,3,70,1219500,7,70
8955,8955,70,142,9,5,98,541500,10,80
8956,8956,100,2514,5,8,15,1409000,2,90
8957,8957,620,9277,10,2,83,1061000,4,50
8958,8958,590,8111,7,6,61,1335000,1,70
8959,8959,220,4224,8,11,33,1023500,6,20
8960,8960,490,2724,3,9,63,1337500,6,90
8961,8961,660,6293,11,7,13,1999500,3,90
8962,8962,880,2147,10,2,63,1431000,6,30
8963,8963,390,5583,6,9,71,785500,1,20
8964,8964,540,8584,2,2,87,943000,6,50
8965,8965,170,6600,8,5,38,1170500,6,70
8966,8966,790,4295,1,8,90,1240000,1,70
8967,8967,220,9704,7,4,69,859000,6,60
8968,8968,980,9237,3,3,60,1559500,7,30
8969,8969,960,9696,1,10,21,2066000,4,60
8970,8970,860,6642,10,2,83,1326000,9,50
8971,8971,370,5173,1,3,7,1642500,10,60
8972,8972,370,9109,7,10,10,1407000,7,20
8973,8973,670,6932,11,10,34,1531000,9,30
8974,8974,390,1871,8,11,88,778500,3,50
8975,8975,830,8979,10,9,35,1809500,5,60
8976,8976,930,1710,2,4,10,2249000,5,80
8977,8977,480,8760,8,2,73,1094000,9,60
8978,8978,360,3397,2,7,18,1325500,10,20
8979,8979,80,859,2,11,23,1017500,4,30
8980,8980,920,346,11,6,99,1364000,6,80
8981,8981,380,9490,10,7,82,688500,5,20
8982,8982,320,6123,3,8,92,602000,1,40
8983,8983,260,5713,9,2,63,795000,3,30
8984,8984,200,929,5,6,26,1203000,3,50
8985,8985,130,7452,4,2,12,1285000,6,50
8986,8986,400,740,6,5,67,1208500,6,90
8987,8987,850,2516,7,5,33,1704500,7,30
8988,8988,810,3190,11,8,18,1770000,7,20
8989,8989,500,1573,6,1,66,971500,7,20
8990,8990,640,2172,6,2,67,1357000,8,70
8991,8991,110,133,7,9,11,1251500,10,40
8992,8992,230,6684,3,7,42,1166500,2,70
8993,8993,630,4411,3,10,2,2033000,5,80
8994,8994,910,3713,7,7,64,1420500,10,20
8995,8995,390,302,5,7,90,713500,5,40
8996,8996,970,1717,2,4,0,2344000,6,70
8997,8997,300,4780,10,4,18,1522000,10,70
8998,8998,930,4894,2,11,94,1442500,1,90
8999,8999,630,7313,11,4,73,1278000,5,70
9000,9000,960,8943,5,7,16,2048500,10,40
9001,9001,500,4758,6,3,8,1582500,3,30
9002,9002,570,6208,11,2,75,1022000,10,30
9003,9003,480,1703,2,7,79,1185500,10,90
9004,9004,310,3396,3,7,13,1541500,3,70
9005,9005,130,9658,3,1,4,1283500,10,30
9006,9006,250,7821,7,8,88,601000,6,40
9007,9007,200,8215,8,9,94,492500,6,40
9008,9008,690,9242,4,11,95,909500,4,30
9009,9009,330,3287,6,9,96,635500,3,50
9010,9010,690,8136,4,5,1,1851500,5,30
9011,9011,110,2298,10,11,73,800500,3,80
9012,9012,880,1354,5,5,51,1487500,4,20
9013,9013,380,9824,4,9,39,1403500,3,80
9014,9014,490,9406,6,8,5,1680000,8,40
9015,9015,760,5242,11,4,54,1433000,2,40
9016,9016,910,1593,3,2,6,2074000,6,40
9017,9017,760,9815,4,6,87,1067000,6,30
9018,9018,560,1304,10,9,77,1049500,1,50
9019,9019,620,1264,4,5,1,1871500,3,50
9020,9020,220,4371,10,1,17,1375500,5,60
9021,9021,310,9631,1,2,33,1147000,5,30
9022,9022,90,4629,5,3,75,791500,1,90
9023,9023,790,1966,3,10,73,1273000,3,40
9024,9024,50,1309,1,11,19,1321500,3,90
9025,9025,380,1090,4,2,65,1145000,4,80
9026,9026,230,3539,8,4,94,790000,10,90
9027,9027,130,4035,1,1,22,1061500,2,30
9028,9028,220,1931,1,7,10,1534500,4,80
9029,9029,810,3605,9,5,46,1561500,2,40
9030,9030,100,1083,11,2,25,1147000,9,50
9031,9031,100,4391,10,6,69,778000,3,70
9032,9032,140,9402,6,2,46,922000,9,40
9033,9033,460,9686,8,10,5,1803000,8,70
9034,9034,280,7385,1,11,3,1421500,5,30
9035,9035,810,6586,6,3,12,2097500,2,80
9036,9036,880,9371,1,6,1,2199000,7,60
9037,9037,940,6845,6,6,43,1964000,1,90
9038,9038,110,7646,3,2,43,974000,10,50
9039,9039,450,338,11,11,17,1581500,9,50
9040,9040,760,7732,7,4,73,1174000,9,20
9041,9041,110,6525,11,4,3,1408000,5,60
9042,9042,860,6195,9,4,35,1731000,4,40
9043,9043,520,716,1,9,40,1375500,2,50
9044,9044,700,5802,9,7,93,1272500,10,90
9045,9045,340,9228,8,11,95,738500,9,60
9046,9046,230,7144,4,4,43,1081000,7,50
9047,9047,210,8497,7,7,99,420500,10,30
9048,9048,400,3484,9,6,72,1067000,7,70
9049,9049,620,3924,3,7,17,1836500,8,70
9050,9050,320,4046,4,2,50,1270000,1,90
9051,9051,670,7923,10,8,81,1324000,2,90
9052,9052,510,9909,10,7,73,1083500,10,50
9053,9053,80,776,2,4,92,604000,10,80
9054,9054,480,9221,2,5,74,1064500,6,60
9055,9055,120,7544,1,2,43,1102000,4,80
9056,9056,680,9866,11,7,66,1459500,7,80
9057,9057,840,5726,9,8,60,1723000,6,90
9058,9058,930,4272,6,9,80,1305500,5,30
9059,9059,270,8905,8,10,99,588000,1,60
9060,9060,480,4766,3,11,3,1703500,1,50
9061,9061,200,5467,2,9,19,1176500,4,30
9062,9062,540,3732,1,6,65,1169000,7,50
9063,9063,500,3616,6,11,42,1221500,8,20
9064,9064,940,8563,5,7,21,2028500,10,50
9065,9065,810,6625,1,2,58,1537000,3,60
9066,9066,140,9774,7,5,45,869500,6,30
9067,9067,470,8680,2,4,28,1369000,7,30
9068,9068,160,9177,2,10,48,1097000,4,80
9069,9069,940,4272,5,7,60,1513500,5,30
9070,9070,850,4214,1,1,78,1416500,1,70
9071,9071,680,603,4,1,39,1649500,3,70
9072,9072,770,4265,3,4,71,1240000,7,30
9073,9073,150,6071,2,1,53,1072500,2,90
9074,9074,730,8605,10,1,40,1440500,2,20
9075,9075,160,522,5,9,94,459500,8,40
9076,9076,200,1262,3,11,75,633500,7,30
9077,9077,920,9436,6,7,79,1584500,1,90
9078,9078,500,1631,5,2,11,1681000,9,50
9079,9079,560,6420,1,9,49,1260500,9,30
9080,9080,180,7815,9,8,30,1173000,8,50
9081,9081,370,1642,4,4,20,1491000,5,60
9082,9082,360,178,10,8,88,929000,9,80
9083,9083,310,7684,3,6,55,1231000,5,90
9084,9084,900,5055,4,11,26,1794500,1,30
9085,9085,470,8107,5,1,41,1295500,8,40
9086,9086,230,607,9,11,22,1414500,10,70
9087,9087,840,6090,2,9,65,1681500,9,90
9088,9088,960,4656,4,1,16,2049500,1,50
9089,9089,700,1791,6,11,90,1031500,6,40
9090,9090,210,4870,4,4,26,1226000,6,50
9091,9091,600,4221,2,10,65,1117000,4,30
9092,9092,430,9723,6,8,34,1545000,1,90
9093,9093,520,8976,7,10,7,1817000,3,70
9094,9094,420,5177,2,2,18,1568000,7,60
9095,9095,660,6323,4,8,74,1343000,5,80
9096,9096,870,3124,4,7,42,1572500,5,20
9097,9097,160,2067,1,8,84,700000,7,70
9098,9098,830,8737,4,6,77,1307000,10,40
9099,9099,540,6847,3,2,36,1424000,10,40
9100,9100,560,4093,7,7,46,1250500,10,20
9101,9101,910,6442,3,9,21,2142500,9,80
9102,9102,580,1064,1,5,87,1003500,10,50
9103,9103,870,6968,7,11,83,1247500,1,40
9104,9104,710,8372,3,9,19,1802500,7,50
9105,9105,440,8975,7,3,58,1128500,4,50
9106,9106,90,4888,5,3,11,1121500,9,20
9107,9107,530,4427,6,10,38,1576000,5,80
9108,9108,500,4226,10,1,49,1475500,3,90
9109,9109,810,6459,2,1,44,1752500,8,70
9110,9110,980,2600,4,4,30,1976000,10,50
9111,9111,900,279,11,4,71,1493000,10,50
9112,9112,510,3203,9,11,44,1389500,3,60
9113,9113,720,5843,8,7,66,1511500,10,80
9114,9114,790,9580,7,7,17,1845500,5,40
9115,9115,110,3022,7,9,17,1416500,5,90
9116,9116,220,5438,1,10,63,986000,10,70
9117,9117,720,6191,11,10,63,1331000,7,40
9118,9118,180,9072,2,10,92,417000,2,30
9119,9119,300,3395,10,9,44,1074500,2,40
9120,9120,530,5022,3,1,71,1203500,8,70
9121,9121,420,7147,9,5,40,1251500,6,40
9122,9122,490,744,10,7,96,658500,5,20
9123,9123,730,1647,11,1,78,1411500,2,90
9124,9124,510,4540,9,5,13,1781500,10,70
9125,9125,310,4730,7,4,76,899000,10,60
9126,9126,570,7651,8,3,88,984500,9,50
9127,9127,300,3544,3,6,29,1401000,9,70
9128,9128,820,6479,7,9,85,1131500,2,30
9129,9129,750,8372,2,10,12,1912000,7,50
9130,9130,800,429,2,11,37,1852500,5,80
9131,9131,450,4402,9,3,76,955500,3,50
9132,9132,350,1842,8,1,24,1213500,1,20
9133,9133,870,2185,3,7,8,1906500,4,20
9134,9134,330,5520,4,9,43,1158500,2,50
9135,9135,890,7797,7,8,86,1261000,6,40
9136,9136,120,6727,7,9,89,621500,8,70
9137,9137,530,2523,6,9,44,1365500,5,50
9138,9138,460,6144,8,3,40,1209500,10,20
9139,9139,900,9559,5,1,57,1630500,1,60
9140,9140,110,5303,7,11,96,642500,8,90
9141,9141,70,7146,8,3,99,554500,5,90
9142,9142,400,233,5,7,38,1243500,5,40
9143,9143,790,9492,2,1,80,1452500,4,90
9144,9144,100,1207,4,10,4,1429000,4,70
9145,9145,760,306,8,6,21,1811000,2,50
9146,9146,260,9188,9,1,80,634500,5,30
9147,9147,140,5729,6,2,85,707000,4,80
9148,9148,830,1038,5,5,18,1962500,3,60
9149,9149,570,8391,5,3,64,1191500,3,50
9150,9150,360,9072,6,7,72,799500,2,30
9151,9151,990,7177,7,10,67,1537000,3,40
9152,9152,960,9373,2,7,30,1945500,8,50
9153,9153,640,1007,6,8,6,1960000,6,70
9154,9154,680,1167,2,3,48,1658500,3,90
9155,9155,290,5014,4,11,77,804500,7,50
9156,9156,490,7700,10,11,92,940500,3,70
9157,9157,70,9661,5,11,48,740500,10,20
9158,9158,970,9351,3,2,54,1709000,7,50
9159,9159,730,3023,9,4,47,1386000,5,20
9160,9160,850,1850,8,2,19,1804000,9,20
9161,9161,140,1029,6,2,59,1022000,5,90
9162,9162,850,2912,2,7,17,1940500,3,50
9163,9163,170,1348,3,8,58,887000,10,50
9164,9164,990,2726,8,1,30,1823500,7,20
9165,9165,250,4600,4,5,44,961500,1,30
9166,9166,280,4183,10,10,29,1275000,6,50
9167,9167,530,1934,8,11,46,1248500,5,30
9168,9168,750,4815,11,4,80,1268000,3,60
9169,9169,60,4194,7,1,45,1087500,6,90
9170,9170,360,2936,1,2,4,1747000,7,80
9171,9171,170,5704,2,1,43,1112500,6,70
9172,9172,990,424,2,11,13,2347500,8,90
9173,9173,840,2728,10,1,43,1710500,10,50
9174,9174,870,5788,6,4,52,1608000,2,50
9175,9175,700,4768,6,10,40,1406000,1,20
9176,9176,90,5836,3,8,40,1117000,6,80
9177,9177,430,3840,5,6,45,1418000,8,80
9178,9178,220,405,3,2,35,1244000,6,70
9179,9179,480,4267,6,11,20,1396500,3,20
9180,9180,480,984,3,4,17,1615000,2,60
9181,9181,880,7369,6,9,47,1620500,2,40
9182,9182,950,698,3,8,73,1497000,6,50
9183,9183,580,6358,2,4,93,969000,5,60
9184,9184,870,8389,6,2,57,1582000,7,50
9185,9185,430,2756,8,2,21,1639000,4,80
9186,9186,480,143,10,1,13,1840500,8,90
9187,9187,640,2940,7,7,61,1495500,3,90
9188,9188,700,7580,11,10,91,1266000,4,90
9189,9189,130,5300,10,7,6,1198500,5,20
9190,9190,130,2916,1,4,2,1593000,8,90
9191,9191,640,5855,7,3,35,1743500,1,90
9192,9192,130,5500,3,6,69,721000,7,50
9193,9193,690,1485,11,2,33,1627000,3,50
9194,9194,420,3020,3,9,54,1367500,8,90
9195,9195,590,4821,1,9,59,1160500,3,30
9196,9196,310,7877,9,10,19,1469000,9,60
9197,9197,140,3637,6,5,22,1398500,6,90
9198,9198,440,1965,8,5,3,1535500,5,20
9199,9199,960,1221,6,2,29,2167000,10,90
9200,9200,810,3537,6,2,92,1242000,1,70
9201,9201,680,5004,11,8,89,1295000,10,90
9202,9202,780,9268,8,10,56,1698000,5,90
9203,9203,640,9258,4,3,65,1465500,6,90
9204,9204,760,7553,9,4,36,1726000,5,60
9205,9205,190,1352,11,8,80,580000,7,30
9206,9206,510,8749,9,4,15,1591000,6,40
9207,9207,950,9103,4,4,60,1776000,6,80
9208,9208,640,2709,11,9,8,1970500,1,80
9209,9209,680,4293,6,9,8,1905500,1,60
9210,9210,510,1495,11,5,51,1478500,5,90
9211,9211,710,5978,5,1,1,1930500,7,40
9212,9212,660,8490,8,2,1,1849000,10,30
9213,9213,440,4484,7,7,52,1105500,7,30
9214,9214,930,3500,4,9,38,1963500,3,80
9215,9215,50,9810,1,4,77,448000,5,30
9216,9216,880,7862,3,7,43,1806500,2,70
9217,9217,370,5446,6,5,8,1688500,10,70
9218,9218,710,4537,11,10,4,2016000,8,60
9219,9219,980,2122,8,3,11,2314500,9,80
9220,9220,470,5312,6,1,78,1021500,7,60
9221,9221,70,2294,11,6,3,1294000,10,40
9222,9222,680,8314,2,9,32,1791500,7,80
9223,9223,90,6182,1,8,62,890000,5,80
9224,9224,50,3764,7,9,87,526500,9,60
9225,9225,990,7119,5,3,60,1806500,4,80
9226,9226,50,3440,6,10,37,976000,9,50
9227,9227,110,1596,7,6,14,1425000,1,90
9228,9228,900,1526,4,10,96,1149000,2,40
9229,9229,550,6189,3,5,64,1150500,9,40
9230,9230,200,6827,2,4,19,1204000,10,30
9231,9231,690,614,5,3,70,1301500,3,60
9232,9232,200,1799,8,4,27,1280000,10,60
9233,9233,360,5614,7,3,48,1183500,1,60
9234,9234,750,6493,8,8,38,1702000,6,60
9235,9235,620,4599,8,9,24,1617500,7,40
9236,9236,90,393,1,4,14,1098000,1,30
9237,9237,70,2424,5,1,58,635500,10,20
9238,9238,640,1339,11,9,49,1455500,10,50
9239,9239,690,5109,7,10,20,1657000,3,30
9240,9240,650,9976,5,4,37,1432000,1,30
9241,9241,570,2476,10,3,57,1426500,5,80
9242,9242,990,2390,2,7,68,1410500,1,20
9243,9243,860,2374,6,8,27,1915000,5,60
9244,9244,760,6308,11,6,82,1384000,8,80
9245,9245,360,6453,6,9,65,875500,3,30
9246,9246,210,5195,7,9,90,531500,4,40
9247,9247,600,3876,3,5,40,1665500,4,90
9248,9248,660,3733,5,11,51,1340500,8,30
9249,9249,770,5426,8,2,79,1454000,5,90
9250,9250,140,3028,8,3,93,679500,4,90
9251,9251,860,5650,9,6,32,1662000,4,20
9252,9252,210,7920,8,8,49,1217000,9,90
9253,9253,710,4190,7,6,99,1125000,1,80
9254,9254,170,7790,6,3,4,1527500,10,70
9255,9255,570,1434,4,3,37,1535500,8,60
9256,9256,720,2040,3,9,75,1177500,2,40
9257,9257,80,9375,4,3,90,285500,2,20
9258,9258,110,6924,3,11,4,1378500,2,60
9259,9259,780,1218,2,3,87,1143500,8,40
9260,9260,630,1743,6,9,16,1890500,4,80
9261,9261,410,8846,9,5,28,1306500,5,30
9262,9262,220,9888,4,10,59,834000,1,40
9263,9263,320,1129,4,9,94,788500,2,80
9264,9264,440,2461,10,6,77,1058000,7,70
9265,9265,640,9964,5,7,78,1033500,5,30
9266,9266,400,401,11,3,62,1127500,9,60
9267,9267,70,3402,3,9,79,477500,10,30
9268,9268,920,9482,2,3,12,2013500,4,40
9269,9269,250,979,6,10,41,1116000,5,50
9270,9270,670,3433,3,11,95,823500,1,20
9271,9271,790,4537,5,8,64,1489000,8,60
9272,9272,480,1634,8,10,56,1298000,5,70
9273,9273,960,6524,6,1,43,1861500,7,60
9274,9274,350,9725,11,6,54,1299000,7,90
9275,9275,80,4830,1,8,94,295000,2,30
9276,9276,90,3813,8,2,20,1029000,8,20
9277,9277,410,2506,7,1,43,1422500,9,80
9278,9278,900,3698,10,10,93,1295000,4,60
9279,9279,450,2539,2,3,31,1623500,8,90
9280,9280,250,3699,1,3,20,1267500,5,40
9281,9281,480,3761,9,6,60,1077000,9,30
9282,9282,320,8665,6,9,31,1345500,7,60
9283,9283,560,3656,7,10,44,1272000,10,20
9284,9284,260,7621,11,4,29,1128000,1,30
9285,9285,560,2547,2,7,57,1430500,9,80
9286,9286,750,9876,6,5,17,1903500,5,60
9287,9287,730,4529,4,2,15,1965000,8,70
9288,9288,930,3714,9,8,37,1843000,6,50
9289,9289,390,233,10,3,3,1586500,5,40
9290,9290,870,2370,2,6,38,1660000,5,30
9291,9291,520,283,5,1,57,1200500,1,50
9292,9292,940,1793,1,7,59,1584500,8,40
9293,9293,310,2025,3,5,45,1240500,7,70
9294,9294,50,4325,7,6,6,1195000,1,40
9295,9295,430,3108,6,6,89,989000,10,80
9296,9296,150,8092,10,11,87,510500,5,40
9297,9297,900,7209,9,7,45,1937500,7,90
9298,9298,400,9358,10,3,16,1446500,1,40
9299,9299,490,9765,3,10,80,963000,5,50
9300,9300,630,6722,7,10,48,1382000,6,40
9301,9301,500,1294,5,6,95,863000,3,60
9302,9302,690,2332,7,1,78,1037500,6,20
9303,9303,270,1457,1,7,5,1329500,3,20
9304,9304,110,3033,7,6,45,780000,4,20
9305,9305,560,1552,9,6,49,1387000,3,60
9306,9306,400,9555,11,6,71,879000,7,30
9307,9307,480,4690,9,4,90,1051000,4,90
9308,9308,850,8897,5,1,81,1370500,7,60
9309,9309,220,7392,7,5,85,574500,1,40
9310,9310,990,7749,6,5,53,1843500,7,70
9311,9311,400,5921,3,3,42,1114500,8,20
9312,9312,620,2212,7,7,44,1585500,1,80
9313,9313,720,2821,4,5,71,1486500,6,90
9314,9314,480,7642,1,1,43,1521500,6,90
9315,9315,270,4274,3,2,18,1509000,5,80
9316,9316,360,5550,4,3,48,1050500,5,30
9317,9317,250,6476,7,3,21,1383500,9,60
9318,9318,960,8618,8,10,9,2058000,7,30
9319,9319,600,6419,5,2,98,761000,9,20
9320,9320,600,536,7,6,88,1220000,10,90
9321,9321,380,2741,3,6,86,706000,8,30
9322,9322,160,1867,5,9,97,434500,9,40
9323,9323,690,8100,4,7,71,1337500,2,70
9324,9324,790,4157,11,4,34,1733000,6,50
9325,9325,400,2433,3,1,62,888500,3,20
9326,9326,760,1885,9,10,18,1984000,10,70
9327,9327,130,7319,1,1,13,1201500,2,40
9328,9328,330,9699,6,1,23,1341500,9,40
9329,9329,640,1842,2,5,66,1079500,1,20
9330,9330,180,390,9,2,69,890000,10,70
9331,9331,750,9835,5,5,82,1072500,9,20
9332,9332,110,1633,7,9,97,606500,3,90
9333,9333,250,1682,7,10,86,882000,8,90
